Call_ID,Customer_ID,Agent_ID,Call_Date,Channel,Product,Intent,Sentiment,Duration_Sec,Hold_Sec,Transfer_Count,Resolution,CSAT,Transcript_Snippet,Word_Count,ASR_Confidence,Silence_Ratio,Agent_Talk_Ratio,Customer_Talk_Ratio,FCR,Sentiment_Score,QA_Score
CALL0000941,C000829,AG008,2026-05-24,Inbound Call,Mobile Banking,Product Inquiry,Neutral,392,83,0,Resolved,3.8,Mohon informasi mengenai biaya dan ketentuan produk.,56,0.935,0.129,0.523,0.348,1,0.531,1.0
CALL0000942,C000485,AG004,2026-05-31,Inbound Call,Mobile Banking,Product Inquiry,Neutral,45,31,0,Resolved,4.1,Mohon informasi mengenai biaya dan ketentuan produk.,13,0.893,0.185,0.737,0.1,1,0.534,0.904
CALL0000943,C001096,AG021,2026-08-11,Outbound Call,Debit Card,Fraud Report,Negative,490,69,0,Unresolved,3.3,Saya tidak melakukan transaksi ini.,66,0.87,0.182,0.569,0.249,0,0.106,0.525
CALL0000944,C000569,AG038,2026-05-27,Inbound Call,Credit Card,Transaction Issue,Negative,685,0,0,Resolved,4.5,Saya kecewa karena transaksi saya bermasalah.,92,0.924,0.17,0.473,0.357,1,0.287,0.945
CALL0000945,C000156,AG008,2026-04-18,Inbound Call,KPR,Product Inquiry,Neutral,642,0,0,Unresolved,5.0,Mohon informasi mengenai biaya dan ketentuan produk.,87,0.976,0.194,0.38,0.426,0,0.353,0.637
CALL0000946,C000143,AG017,2026-07-01,Inbound Call,KTA,Complaint,Negative,503,111,0,Resolved,3.4,Saya kecewa karena transaksi saya bermasalah.,69,1.0,0.0,0.406,0.594,1,0.182,0.876
CALL0000947,C001168,AG009,2026-05-22,Inbound Call,Mobile Banking,Fraud Report,Negative,206,44,0,Resolved,5.0,Saya ingin melaporkan transaksi yang mencurigakan.,32,0.931,0.233,0.562,0.205,1,0.292,0.98
CALL0000948,C000161,AG033,2026-07-22,Inbound Call,General,Information Request,Neutral,325,51,0,Resolved,4.3,Mohon informasi mengenai biaya dan ketentuan produk.,48,1.0,0.143,0.374,0.483,1,0.549,1.0
CALL0000949,C001137,AG017,2026-05-06,Inbound Call,General,Complaint,Negative,768,111,0,Resolved,4.1,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.,105,0.917,0.213,0.48,0.307,1,0.171,0.945
CALL0000950,C000334,AG039,2026-07-28,Outbound Call,Mobile Banking,Information Request,Neutral,165,142,0,Resolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.,28,0.883,0.038,0.653,0.309,1,0.658,0.871
CALL0000951,C000112,AG010,2026-01-11,Inbound Call,KTA,Complaint,Neutral,213,94,0,Unresolved,4.3,Mohon informasi mengenai biaya dan ketentuan produk.,34,0.852,0.0,0.498,0.502,0,0.465,0.604
CALL0000952,C000366,AG004,2026-01-09,Inbound Call,KTA,Fraud Report,Neutral,590,171,0,Resolved,5.0,Ada transaksi kartu yang bukan saya lakukan.,81,0.9,0.245,0.351,0.404,1,0.34,0.915
CALL0000953,C000738,AG024,2026-01-24,Inbound Call,Credit Card,Fraud Report,Negative,342,93,0,Resolved,4.4,Saya tidak melakukan transaksi ini.,48,0.854,0.055,0.741,0.204,1,0.236,0.951
CALL0000954,C000514,AG027,2026-05-14,Inbound Call,Savings,Product Inquiry,Neutral,207,82,1,Follow-up,4.5,Saya ingin menanyakan status pengajuan saya.,32,1.0,0.098,0.691,0.211,0,0.358,0.542
CALL0000955,C000942,AG040,2026-06-20,Inbound Call,Savings,Fraud Report,Neutral,695,78,0,Resolved,3.7,Saya tidak melakukan transaksi ini.,92,0.956,0.157,0.54,0.303,1,0.433,0.945
CALL0000956,C000733,AG035,2026-02-21,Inbound Call,KPR,Information Request,Positive,503,0,2,Resolved,4.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",72,0.924,0.174,0.633,0.193,0,0.8,0.566
CALL0000957,C000481,AG036,2026-02-07,Inbound Call,Debit Card,Complaint,Neutral,351,118,0,Resolved,3.3,Mohon informasi mengenai biaya dan ketentuan produk.,51,1.0,0.195,0.448,0.357,1,0.463,0.969
CALL0000958,C000761,AG026,2026-07-26,Inbound Call,Debit Card,Product Inquiry,Negative,214,0,1,Resolved,4.1,Saya kecewa karena transaksi saya bermasalah.,33,0.852,0.136,0.567,0.297,0,0.246,0.458
CALL0000959,C001165,AG015,2026-06-30,Outbound Call,KTA,Payment Issue,Negative,789,33,1,Follow-up,5.0,Saya kecewa karena transaksi saya bermasalah.,105,0.922,0.046,0.429,0.525,0,0.107,0.548
CALL0000960,C000494,AG018,2026-06-05,Inbound Call,General,Information Request,Positive,416,66,0,Follow-up,2.2,Penjelasannya jelas dan saya sangat terbantu.,58,1.0,0.169,0.317,0.514,0,0.819,0.498
CALL0000961,C000184,AG006,2026-04-28,Inbound Call,Credit Card,Information Request,Negative,672,22,1,Resolved,4.2,Saya sudah menunggu lama dan masalah ini belum selesai.,93,0.921,0.171,0.791,0.1,0,0.065,0.488
CALL0000962,C000491,AG018,2026-04-11,Outbound Call,General,Transaction Issue,Negative,581,40,0,Follow-up,4.3,Saya kecewa karena transaksi saya bermasalah.,79,1.0,0.0,0.311,0.689,0,0.305,0.584
CALL0000963,C001008,AG015,2026-01-05,Outbound Call,Debit Card,Information Request,Neutral,326,166,1,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.,48,0.977,0.219,0.516,0.265,0,0.462,0.463
CALL0000964,C000261,AG002,2026-02-15,Inbound Call,KPR,Information Request,Positive,328,126,0,Follow-up,3.9,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",50,1.0,0.0,0.514,0.486,0,0.872,0.567
CALL0000965,C001139,AG009,2026-08-04,Inbound Call,Mobile Banking,Fraud Report,Neutral,680,27,0,Unresolved,4.1,Ada transaksi kartu yang bukan saya lakukan.,92,1.0,0.192,0.542,0.266,0,0.433,0.539
CALL0000966,C000706,AG022,2026-03-23,Inbound Call,KTA,Cancellation,Positive,683,39,0,Resolved,3.9,Saya puas dengan solusi yang diberikan.,91,0.93,0.076,0.469,0.455,1,0.904,0.847
CALL0000967,C000722,AG015,2026-06-19,Inbound Call,Debit Card,Product Inquiry,Neutral,82,0,0,Resolved,4.2,Mohon informasi mengenai biaya dan ketentuan produk.,17,0.901,0.169,0.47,0.361,1,0.423,1.0
CALL0000968,C000381,AG040,2026-06-18,Inbound Call,KPR,Payment Issue,Neutral,519,104,0,Unresolved,3.7,Saya ingin mengetahui cara melakukan transaksi ini.,72,0.923,0.156,0.497,0.347,0,0.356,0.504
CALL0000969,C001104,AG020,2026-03-16,Inbound Call,KPR,Transaction Issue,Negative,398,51,0,Resolved,5.0,Saya sudah menunggu lama dan masalah ini belum selesai.,59,0.871,0.117,0.538,0.345,1,0.203,0.981
CALL0000970,C000044,AG039,2026-02-19,Inbound Call,KTA,Fraud Report,Neutral,234,0,0,Resolved,3.9,Ada transaksi kartu yang bukan saya lakukan.,36,0.926,0.152,0.48,0.368,1,0.599,0.903
CALL0000971,C000359,AG027,2026-06-16,Inbound Call,KPR,Transaction Issue,Negative,467,71,0,Resolved,4.5,Saya sudah menunggu lama dan masalah ini belum selesai.,67,0.93,0.114,0.472,0.414,1,0.263,0.929
CALL0000972,C000502,AG002,2026-01-23,Inbound Call,KTA,Complaint,Negative,177,89,1,Resolved,3.5,Saya sudah menunggu lama dan masalah ini belum selesai.,31,1.0,0.17,0.321,0.509,0,0.293,0.421
CALL0000973,C000573,AG009,2026-04-29,Inbound Call,Mobile Banking,Transaction Issue,Positive,336,118,1,Resolved,4.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",51,0.966,0.273,0.722,0.1,0,0.815,0.562
CALL0000974,C000569,AG029,2026-08-02,Inbound Call,Mobile Banking,Information Request,Neutral,276,61,0,Resolved,4.6,Saya ingin menanyakan status pengajuan saya.,40,1.0,0.026,0.544,0.43,1,0.434,1.0
CALL0000975,C000178,AG022,2026-06-20,Outbound Call,Savings,Fraud Report,Negative,330,45,1,Unresolved,4.4,Saya ingin melaporkan transaksi yang mencurigakan.,47,0.8,0.0,0.505,0.495,0,0.261,0.471
CALL0000976,C000271,AG013,2026-07-03,Outbound Call,KPR,Information Request,Negative,407,174,0,Resolved,3.3,Saya kecewa karena transaksi saya bermasalah.,57,0.857,0.091,0.405,0.504,1,0.207,0.877
CALL0000977,C000115,AG021,2026-01-20,Inbound Call,KPR,Cancellation,Neutral,237,65,0,Resolved,3.5,Saya ingin mengetahui cara melakukan transaksi ini.,37,0.909,0.086,0.36,0.554,1,0.443,0.837
CALL0000978,C000687,AG037,2026-02-17,Inbound Call,General,Cancellation,Neutral,703,105,0,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.,95,1.0,0.094,0.583,0.323,1,0.514,1.0
CALL0000979,C000421,AG016,2026-03-08,Inbound Call,KPR,Payment Issue,Neutral,509,35,0,Resolved,3.5,Saya ingin menanyakan status pengajuan saya.,70,0.923,0.055,0.461,0.484,1,0.495,0.891
CALL0000980,C000679,AG002,2026-03-12,Inbound Call,Credit Card,Complaint,Negative,743,103,0,Resolved,4.5,Saya kecewa karena transaksi saya bermasalah.,99,0.842,0.181,0.555,0.264,1,0.313,0.893
CALL0000981,C000708,AG013,2026-02-16,Inbound Call,Savings,Complaint,Negative,391,0,0,Resolved,3.3,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.,58,0.915,0.023,0.318,0.659,1,0.159,0.916
CALL0000982,C000842,AG038,2026-08-22,Inbound Call,Credit Card,Payment Issue,Positive,321,40,0,Resolved,4.8,Penjelasannya jelas dan saya sangat terbantu.,46,0.858,0.152,0.666,0.182,1,0.705,0.947
CALL0000983,C000656,AG031,2026-02-09,Inbound Call,KTA,Cancellation,Positive,737,0,1,Resolved,3.5,Penjelasannya jelas dan saya sangat terbantu.,98,0.846,0.165,0.588,0.247,0,0.694,0.367
CALL0000984,C000777,AG034,2026-06-19,Inbound Call,Debit Card,Product Inquiry,Positive,316,32,1,Resolved,3.3,Saya puas dengan solusi yang diberikan.,46,1.0,0.142,0.47,0.388,0,0.902,0.396
CALL0000985,C000704,AG037,2026-05-21,Inbound Call,KPR,Transaction Issue,Negative,388,134,1,Resolved,3.5,Saya kecewa karena transaksi saya bermasalah.,54,0.909,0.154,0.536,0.31,0,0.149,0.472
CALL0000986,C000783,AG005,2026-05-27,Inbound Call,Mobile Banking,Fraud Report,Negative,550,31,0,Unresolved,3.6,Saya ingin melaporkan transaksi yang mencurigakan.,75,0.94,0.186,0.569,0.245,0,0.304,0.499
CALL0000987,C000740,AG012,2026-02-21,Inbound Call,Savings,Fraud Report,Negative,197,105,0,Resolved,4.4,Ada transaksi kartu yang bukan saya lakukan.,32,0.924,0.124,0.32,0.556,1,0.117,0.986
CALL0000988,C000380,AG003,2026-03-15,Outbound Call,KTA,Cancellation,Positive,548,148,0,Follow-up,4.1,Penjelasannya jelas dan saya sangat terbantu.,74,0.915,0.096,0.681,0.223,0,0.791,0.554
CALL0000989,C000296,AG001,2026-05-26,Inbound Call,Mobile Banking,Fraud Report,Neutral,525,63,0,Resolved,3.2,Saya tidak melakukan transaksi ini.,71,0.88,0.154,0.538,0.308,1,0.521,0.956
CALL0000990,C000945,AG034,2026-03-13,Inbound Call,Mobile Banking,Complaint,Neutral,648,120,1,Resolved,4.0,Saya ingin mengetahui cara melakukan transaksi ini.,88,0.911,0.162,0.396,0.442,0,0.599,0.434
CALL0000991,C000411,AG038,2026-06-16,Inbound Call,KTA,Product Inquiry,Neutral,580,94,0,Resolved,3.2,Saya ingin menanyakan status pengajuan saya.,78,0.95,0.182,0.348,0.47,1,0.587,0.93
CALL0000992,C000659,AG007,2026-01-10,Inbound Call,KPR,Cancellation,Neutral,654,71,2,Resolved,4.5,Saya ingin mengetahui cara melakukan transaksi ini.,89,1.0,0.0,0.598,0.402,0,0.507,0.479
CALL0000993,C000237,AG029,2026-01-18,Inbound Call,General,Transaction Issue,Negative,400,106,0,Resolved,4.7,Saya sudah menunggu lama dan masalah ini belum selesai.,59,0.987,0.107,0.505,0.388,1,0.157,0.954
CALL0000994,C000518,AG022,2026-06-24,Inbound Call,KPR,Complaint,Positive,265,166,0,Unresolved,4.0,Penjelasannya jelas dan saya sangat terbantu.,39,0.857,0.045,0.538,0.417,0,0.88,0.588
CALL0000995,C000636,AG003,2026-05-29,Inbound Call,General,Complaint,Neutral,800,30,1,Unresolved,4.3,Saya ingin mengetahui cara melakukan transaksi ini.,107,0.989,0.159,0.483,0.358,0,0.449,0.42
CALL0000996,C000751,AG037,2026-01-11,Inbound Call,Savings,Cancellation,Negative,145,12,0,Resolved,5.0,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.,27,0.959,0.171,0.36,0.469,1,0.019,0.95
CALL0000997,C000632,AG035,2026-08-04,Inbound Call,General,Fraud Report,Neutral,163,9,0,Follow-up,3.9,Saya ingin melaporkan transaksi yang mencurigakan.,26,0.893,0.101,0.541,0.358,0,0.351,0.449
CALL0000998,C000433,AG023,2026-01-02,Inbound Call,KTA,Fraud Report,Positive,522,120,0,Resolved,3.3,Saya ingin melaporkan transaksi yang mencurigakan.,71,0.941,0.069,0.456,0.475,1,0.621,0.883
CALL0000999,C001154,AG029,2026-08-18,Inbound Call,Savings,Payment Issue,Negative,712,127,1,Resolved,4.5,Saya sudah menunggu lama dan masalah ini belum selesai.,98,0.964,0.162,0.477,0.361,0,0.248,0.498
CALL0001000,C000615,AG016,2026-06-25,Inbound Call,Mobile Banking,Complaint,Neutral,454,35,0,Unresolved,3.2,Saya ingin menanyakan status pengajuan saya.,63,0.933,0.111,0.765,0.124,0,0.677,0.556
CALL0001001,C000970,AG032,2026-08-26,Outbound Call,KTA,Information Request,Neutral,600,0,0,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.,82,0.959,0.22,0.584,0.196,1,0.337,0.94
CALL0001002,C000884,AG018,2026-08-16,Inbound Call,KPR,Cancellation,Neutral,61,28,0,Resolved,3.6,Saya ingin mengetahui cara melakukan transaksi ini.,15,0.878,0.244,0.591,0.165,1,0.437,0.89
CALL0001003,C000670,AG040,2026-03-17,Inbound Call,Savings,Fraud Report,Negative,330,95,1,Resolved,3.5,Ada transaksi kartu yang bukan saya lakukan.,48,1.0,0.19,0.806,0.1,0,0.207,0.396
CALL0001004,C001063,AG003,2026-07-01,Inbound Call,Mobile Banking,Complaint,Neutral,83,61,1,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.,17,0.814,0.136,0.526,0.338,0,0.624,0.391
CALL0001005,C000154,AG007,2026-02-20,Inbound Call,KPR,Product Inquiry,Neutral,560,75,0,Resolved,4.7,Mohon informasi mengenai biaya dan ketentuan produk.,77,0.965,0.248,0.494,0.258,1,0.437,0.997
CALL0001006,C001105,AG039,2026-04-24,Inbound Call,Debit Card,Complaint,Neutral,141,36,1,Resolved,4.9,Saya ingin mengetahui cara melakukan transaksi ini.,25,0.952,0.137,0.398,0.465,0,0.547,0.564
CALL0001007,C001020,AG012,2026-02-27,Inbound Call,Mobile Banking,Cancellation,Positive,190,121,0,Resolved,4.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",33,0.969,0.086,0.426,0.488,1,0.73,0.961
CALL0001008,C000604,AG013,2026-04-27,Inbound Call,KPR,Cancellation,Negative,513,84,0,Unresolved,4.3,Saya sudah menunggu lama dan masalah ini belum selesai.,73,0.887,0.073,0.234,0.693,0,0.409,0.61
CALL0001009,C000880,AG032,2026-07-29,Inbound Call,General,Cancellation,Positive,611,97,0,Follow-up,3.9,Penjelasannya jelas dan saya sangat terbantu.,82,1.0,0.071,0.575,0.354,0,0.762,0.509
CALL0001010,C000624,AG008,2026-04-15,Inbound Call,Credit Card,Fraud Report,Neutral,391,74,0,Resolved,2.3,Saya tidak melakukan transaksi ini.,54,0.924,0.12,0.328,0.552,1,0.528,0.857
CALL0001011,C000323,AG021,2026-01-23,Outbound Call,Mobile Banking,Information Request,Neutral,523,94,0,Resolved,4.3,Mohon informasi mengenai biaya dan ketentuan produk.,72,0.859,0.152,0.588,0.26,1,0.507,0.928
CALL0001012,C000960,AG012,2026-03-19,Inbound Call,Savings,Payment Issue,Neutral,517,90,1,Resolved,2.3,Saya ingin menanyakan status pengajuan saya.,71,0.864,0.021,0.475,0.504,0,0.467,0.475
CALL0001013,C000295,AG008,2026-07-08,Outbound Call,Mobile Banking,Fraud Report,Neutral,381,14,1,Resolved,2.6,Ada transaksi kartu yang bukan saya lakukan.,55,0.937,0.089,0.495,0.416,0,0.576,0.431
CALL0001014,C000378,AG039,2026-05-06,Inbound Call,Debit Card,Product Inquiry,Neutral,223,86,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.,35,0.834,0.135,0.475,0.39,1,0.407,0.833
CALL0001015,C000623,AG008,2026-05-15,Outbound Call,Mobile Banking,Complaint,Neutral,522,109,0,Resolved,4.2,Mohon informasi mengenai biaya dan ketentuan produk.,72,1.0,0.165,0.646,0.189,1,0.34,1.0
CALL0001016,C001005,AG004,2026-04-14,Outbound Call,Mobile Banking,Product Inquiry,Positive,530,129,0,Unresolved,3.7,Saya puas dengan solusi yang diberikan.,72,0.993,0.118,0.625,0.257,0,0.738,0.639
CALL0001017,C000461,AG027,2026-03-12,Inbound Call,Debit Card,Product Inquiry,Negative,581,88,0,Resolved,5.0,Saya sudah menunggu lama dan masalah ini belum selesai.,82,1.0,0.137,0.477,0.386,1,0.265,0.988
CALL0001018,C000593,AG035,2026-05-24,Outbound Call,Mobile Banking,Transaction Issue,Negative,476,12,2,Resolved,4.4,Saya sudah menunggu lama dan masalah ini belum selesai.,69,1.0,0.033,0.372,0.595,0,0.154,0.398
CALL0001019,C000050,AG006,2026-06-01,Outbound Call,Debit Card,Cancellation,Neutral,210,20,0,Resolved,3.9,Saya ingin menanyakan status pengajuan saya.,32,0.909,0.056,0.591,0.353,1,0.515,0.981
CALL0001020,C000139,AG029,2026-08-04,Inbound Call,KTA,Complaint,Neutral,544,41,0,Unresolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.,75,0.878,0.116,0.363,0.521,0,0.402,0.674
CALL0001021,C000068,AG022,2026-05-29,Inbound Call,KPR,Cancellation,Positive,420,75,0,Resolved,5.0,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",61,0.769,0.156,0.293,0.551,1,0.835,0.996
CALL0001022,C000087,AG034,2026-08-27,Inbound Call,KPR,Payment Issue,Positive,333,58,0,Unresolved,4.4,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",51,0.906,0.136,0.54,0.324,0,0.802,0.476
CALL0001023,C001042,AG006,2026-07-18,Outbound Call,Mobile Banking,Fraud Report,Neutral,367,3,0,Unresolved,3.5,Saya ingin melaporkan transaksi yang mencurigakan.,52,1.0,0.061,0.626,0.313,0,0.502,0.578
CALL0001024,C001010,AG040,2026-01-19,Inbound Call,Savings,Complaint,Negative,296,3,1,Resolved,3.6,Saya kecewa karena transaksi saya bermasalah.,43,0.88,0.103,0.431,0.466,0,0.213,0.474
CALL0001025,C000986,AG025,2026-04-05,Outbound Call,Credit Card,Fraud Report,Negative,580,0,0,Resolved,3.0,Saya tidak melakukan transaksi ini.,77,0.917,0.226,0.529,0.245,1,0.089,0.856
CALL0001026,C000067,AG034,2026-04-03,Outbound Call,KPR,Fraud Report,Neutral,165,0,0,Resolved,4.0,Saya tidak melakukan transaksi ini.,26,0.897,0.158,0.43,0.412,1,0.392,1.0
CALL0001027,C000094,AG015,2026-01-01,Outbound Call,General,Fraud Report,Negative,241,58,1,Resolved,3.3,Saya ingin melaporkan transaksi yang mencurigakan.,36,0.952,0.109,0.567,0.324,0,0.19,0.478
CALL0001028,C000337,AG038,2026-02-13,Inbound Call,Debit Card,Information Request,Neutral,361,193,0,Resolved,3.8,Saya ingin mengetahui cara melakukan transaksi ini.,52,1.0,0.048,0.611,0.341,1,0.541,1.0
CALL0001029,C000678,AG026,2026-07-02,Inbound Call,Debit Card,Product Inquiry,Neutral,710,164,0,Resolved,4.2,Mohon informasi mengenai biaya dan ketentuan produk.,96,0.838,0.07,0.448,0.482,1,0.545,0.883
CALL0001030,C000401,AG006,2026-03-26,Inbound Call,KPR,Information Request,Neutral,610,11,1,Unresolved,2.6,Saya ingin mengetahui cara melakukan transaksi ini.,83,0.849,0.12,0.357,0.523,0,0.471,0.427
CALL0001031,C000585,AG037,2026-02-05,Outbound Call,Credit Card,Fraud Report,Neutral,125,73,0,Resolved,3.1,Ada transaksi kartu yang bukan saya lakukan.,23,1.0,0.139,0.305,0.556,1,0.56,0.879
CALL0001032,C000208,AG032,2026-03-10,Outbound Call,KTA,Product Inquiry,Negative,663,0,0,Resolved,3.7,Saya kecewa karena transaksi saya bermasalah.,89,0.974,0.16,0.591,0.249,1,0.314,0.955
CALL0001033,C000877,AG013,2026-03-07,Inbound Call,Debit Card,Product Inquiry,Neutral,663,0,1,Resolved,4.0,Mohon informasi mengenai biaya dan ketentuan produk.,90,0.914,0.147,0.344,0.509,0,0.493,0.55
CALL0001034,C000377,AG022,2026-02-11,Inbound Call,Savings,Cancellation,Neutral,209,0,0,Resolved,3.7,Saya ingin mengetahui cara melakukan transaksi ini.,33,1.0,0.094,0.525,0.381,1,0.525,0.877
CALL0001035,C000080,AG016,2026-01-25,Inbound Call,Debit Card,Payment Issue,Neutral,45,53,1,Resolved,3.8,Mohon informasi mengenai biaya dan ketentuan produk.,13,0.848,0.084,0.573,0.343,0,0.483,0.386
CALL0001036,C000891,AG022,2026-07-03,Outbound Call,Savings,Cancellation,Negative,407,55,0,Resolved,3.5,Saya sudah menunggu lama dan masalah ini belum selesai.,60,0.986,0.263,0.42,0.317,1,0.19,0.985
CALL0001037,C001083,AG039,2026-07-17,Inbound Call,Savings,Cancellation,Neutral,622,79,0,Resolved,3.0,Mohon informasi mengenai biaya dan ketentuan produk.,85,0.926,0.081,0.46,0.459,1,0.514,0.904
CALL0001038,C000018,AG036,2026-04-30,Inbound Call,Mobile Banking,Payment Issue,Neutral,706,101,1,Resolved,3.6,Mohon informasi mengenai biaya dan ketentuan produk.,95,0.966,0.03,0.6,0.37,0,0.636,0.529
CALL0001039,C000524,AG009,2026-05-28,Outbound Call,General,Information Request,Positive,263,46,0,Resolved,3.9,Penjelasannya jelas dan saya sangat terbantu.,39,0.787,0.005,0.383,0.612,1,0.823,0.873
CALL0001040,C000992,AG039,2026-08-09,Inbound Call,Savings,Transaction Issue,Negative,735,67,0,Unresolved,3.8,Saya kecewa karena transaksi saya bermasalah.,98,0.914,0.095,0.371,0.534,0,0.266,0.537
CALL0001041,C000847,AG018,2026-07-22,Inbound Call,Mobile Banking,Fraud Report,Neutral,45,5,2,Resolved,4.1,Saya ingin melaporkan transaksi yang mencurigakan.,12,0.974,0.186,0.452,0.362,0,0.464,0.46
CALL0001042,C001028,AG029,2026-01-08,Inbound Call,General,Fraud Report,Neutral,354,0,0,Unresolved,4.4,Saya ingin melaporkan transaksi yang mencurigakan.,50,0.926,0.08,0.633,0.287,0,0.428,0.572
CALL0001043,C000498,AG031,2026-08-17,Outbound Call,KTA,Product Inquiry,Negative,345,0,1,Resolved,4.6,Saya kecewa karena transaksi saya bermasalah.,49,1.0,0.223,0.673,0.104,0,0.231,0.428
CALL0001044,C000447,AG020,2026-01-17,Inbound Call,Debit Card,Complaint,Positive,627,101,0,Follow-up,3.6,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",87,1.0,0.119,0.468,0.413,0,0.849,0.685
CALL0001045,C000851,AG019,2026-01-07,Inbound Call,Savings,Complaint,Neutral,654,46,0,Resolved,2.9,Saya ingin menanyakan status pengajuan saya.,88,0.872,0.198,0.395,0.407,1,0.638,0.901
CALL0001046,C000185,AG019,2026-04-07,Inbound Call,General,Cancellation,Neutral,592,0,1,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.,81,0.979,0.067,0.608,0.325,0,0.304,0.462
CALL0001047,C000288,AG035,2026-06-29,Inbound Call,Savings,Cancellation,Neutral,177,62,0,Resolved,4.3,Saya ingin mengetahui cara melakukan transaksi ini.,29,0.87,0.068,0.28,0.652,1,0.696,0.962
CALL0001048,C000721,AG016,2026-01-20,Outbound Call,Mobile Banking,Transaction Issue,Neutral,575,0,0,Follow-up,3.3,Saya ingin menanyakan status pengajuan saya.,78,0.933,0.126,0.51,0.364,0,0.533,0.54
CALL0001049,C000802,AG012,2026-03-12,Inbound Call,KTA,Transaction Issue,Neutral,512,156,0,Resolved,4.3,Saya ingin menanyakan status pengajuan saya.,70,0.969,0.154,0.475,0.371,1,0.573,1.0
