Call_ID,Customer_ID,Agent_ID,Call_Date,Channel,Product,Intent,Sentiment,Duration_Sec,Hold_Sec,Transfer_Count,Resolution,CSAT,Transcript_Snippet
CALL0000992,C000659,AG007,2026-01-10,Inbound Call,KPR,Cancellation,Neutral,654,71,2,Resolved,4.5,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000993,C000237,AG029,2026-01-18,Inbound Call,General,Transaction Issue,Negative,400,106,0,Resolved,4.7,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000994,C000518,AG022,2026-06-24,Inbound Call,KPR,Complaint,Positive,265,166,0,Unresolved,4.0,Penjelasannya jelas dan saya sangat terbantu.
CALL0000995,C000636,AG003,2026-05-29,Inbound Call,General,Complaint,Neutral,800,30,1,Unresolved,4.3,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000996,C000751,AG037,2026-01-11,Inbound Call,Savings,Cancellation,Negative,145,12,0,Resolved,5.0,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000997,C000632,AG035,2026-08-04,Inbound Call,General,Fraud Report,Neutral,163,9,0,Follow-up,3.9,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000998,C000433,AG023,2026-01-02,Inbound Call,KTA,Fraud Report,Positive,522,120,0,Resolved,3.3,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000999,C001154,AG029,2026-08-18,Inbound Call,Savings,Payment Issue,Negative,712,127,1,Resolved,4.5,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001000,C000615,AG016,2026-06-25,Inbound Call,Mobile Banking,Complaint,Neutral,454,35,0,Unresolved,3.2,Saya ingin menanyakan status pengajuan saya.
CALL0001001,C000970,AG032,2026-08-26,Outbound Call,KTA,Information Request,Neutral,600,0,0,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001002,C000884,AG018,2026-08-16,Inbound Call,KPR,Cancellation,Neutral,61,28,0,Resolved,3.6,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001003,C000670,AG040,2026-03-17,Inbound Call,Savings,Fraud Report,Negative,330,95,1,Resolved,3.5,Ada transaksi kartu yang bukan saya lakukan.
CALL0001004,C001063,AG003,2026-07-01,Inbound Call,Mobile Banking,Complaint,Neutral,83,61,1,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001005,C000154,AG007,2026-02-20,Inbound Call,KPR,Product Inquiry,Neutral,560,75,0,Resolved,4.7,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001006,C001105,AG039,2026-04-24,Inbound Call,Debit Card,Complaint,Neutral,141,36,1,Resolved,4.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001007,C001020,AG012,2026-02-27,Inbound Call,Mobile Banking,Cancellation,Positive,190,121,0,Resolved,4.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001008,C000604,AG013,2026-04-27,Inbound Call,KPR,Cancellation,Negative,513,84,0,Unresolved,4.3,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001009,C000880,AG032,2026-07-29,Inbound Call,General,Cancellation,Positive,611,97,0,Follow-up,3.9,Penjelasannya jelas dan saya sangat terbantu.
CALL0001010,C000624,AG008,2026-04-15,Inbound Call,Credit Card,Fraud Report,Neutral,391,74,0,Resolved,2.3,Saya tidak melakukan transaksi ini.
CALL0001011,C000323,AG021,2026-01-23,Outbound Call,Mobile Banking,Information Request,Neutral,523,94,0,Resolved,4.3,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001012,C000960,AG012,2026-03-19,Inbound Call,Savings,Payment Issue,Neutral,517,90,1,Resolved,2.3,Saya ingin menanyakan status pengajuan saya.
CALL0001013,C000295,AG008,2026-07-08,Outbound Call,Mobile Banking,Fraud Report,Neutral,381,14,1,Resolved,2.6,Ada transaksi kartu yang bukan saya lakukan.
CALL0001014,C000378,AG039,2026-05-06,Inbound Call,Debit Card,Product Inquiry,Neutral,223,86,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001015,C000623,AG008,2026-05-15,Outbound Call,Mobile Banking,Complaint,Neutral,522,109,0,Resolved,4.2,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001016,C001005,AG004,2026-04-14,Outbound Call,Mobile Banking,Product Inquiry,Positive,530,129,0,Unresolved,3.7,Saya puas dengan solusi yang diberikan.
CALL0001017,C000461,AG027,2026-03-12,Inbound Call,Debit Card,Product Inquiry,Negative,581,88,0,Resolved,5.0,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001018,C000593,AG035,2026-05-24,Outbound Call,Mobile Banking,Transaction Issue,Negative,476,12,2,Resolved,4.4,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001019,C000050,AG006,2026-06-01,Outbound Call,Debit Card,Cancellation,Neutral,210,20,0,Resolved,3.9,Saya ingin menanyakan status pengajuan saya.
CALL0001020,C000139,AG029,2026-08-04,Inbound Call,KTA,Complaint,Neutral,544,41,0,Unresolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001021,C000068,AG022,2026-05-29,Inbound Call,KPR,Cancellation,Positive,420,75,0,Resolved,5.0,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001022,C000087,AG034,2026-08-27,Inbound Call,KPR,Payment Issue,Positive,333,58,0,Unresolved,4.4,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001023,C001042,AG006,2026-07-18,Outbound Call,Mobile Banking,Fraud Report,Neutral,367,3,0,Unresolved,3.5,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001024,C001010,AG040,2026-01-19,Inbound Call,Savings,Complaint,Negative,296,3,1,Resolved,3.6,Saya kecewa karena transaksi saya bermasalah.
CALL0001025,C000986,AG025,2026-04-05,Outbound Call,Credit Card,Fraud Report,Negative,580,0,0,Resolved,3.0,Saya tidak melakukan transaksi ini.
CALL0001026,C000067,AG034,2026-04-03,Outbound Call,KPR,Fraud Report,Neutral,165,0,0,Resolved,4.0,Saya tidak melakukan transaksi ini.
CALL0001027,C000094,AG015,2026-01-01,Outbound Call,General,Fraud Report,Negative,241,58,1,Resolved,3.3,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001028,C000337,AG038,2026-02-13,Inbound Call,Debit Card,Information Request,Neutral,361,193,0,Resolved,3.8,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001029,C000678,AG026,2026-07-02,Inbound Call,Debit Card,Product Inquiry,Neutral,710,164,0,Resolved,4.2,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001030,C000401,AG006,2026-03-26,Inbound Call,KPR,Information Request,Neutral,610,11,1,Unresolved,2.6,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001031,C000585,AG037,2026-02-05,Outbound Call,Credit Card,Fraud Report,Neutral,125,73,0,Resolved,3.1,Ada transaksi kartu yang bukan saya lakukan.
CALL0001032,C000208,AG032,2026-03-10,Outbound Call,KTA,Product Inquiry,Negative,663,0,0,Resolved,3.7,Saya kecewa karena transaksi saya bermasalah.
CALL0001033,C000877,AG013,2026-03-07,Inbound Call,Debit Card,Product Inquiry,Neutral,663,0,1,Resolved,4.0,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001034,C000377,AG022,2026-02-11,Inbound Call,Savings,Cancellation,Neutral,209,0,0,Resolved,3.7,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001035,C000080,AG016,2026-01-25,Inbound Call,Debit Card,Payment Issue,Neutral,45,53,1,Resolved,3.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001036,C000891,AG022,2026-07-03,Outbound Call,Savings,Cancellation,Negative,407,55,0,Resolved,3.5,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001037,C001083,AG039,2026-07-17,Inbound Call,Savings,Cancellation,Neutral,622,79,0,Resolved,3.0,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001038,C000018,AG036,2026-04-30,Inbound Call,Mobile Banking,Payment Issue,Neutral,706,101,1,Resolved,3.6,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001039,C000524,AG009,2026-05-28,Outbound Call,General,Information Request,Positive,263,46,0,Resolved,3.9,Penjelasannya jelas dan saya sangat terbantu.
CALL0001040,C000992,AG039,2026-08-09,Inbound Call,Savings,Transaction Issue,Negative,735,67,0,Unresolved,3.8,Saya kecewa karena transaksi saya bermasalah.
CALL0001041,C000847,AG018,2026-07-22,Inbound Call,Mobile Banking,Fraud Report,Neutral,45,5,2,Resolved,4.1,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001042,C001028,AG029,2026-01-08,Inbound Call,General,Fraud Report,Neutral,354,0,0,Unresolved,4.4,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001043,C000498,AG031,2026-08-17,Outbound Call,KTA,Product Inquiry,Negative,345,0,1,Resolved,4.6,Saya kecewa karena transaksi saya bermasalah.
CALL0001044,C000447,AG020,2026-01-17,Inbound Call,Debit Card,Complaint,Positive,627,101,0,Follow-up,3.6,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001045,C000851,AG019,2026-01-07,Inbound Call,Savings,Complaint,Neutral,654,46,0,Resolved,2.9,Saya ingin menanyakan status pengajuan saya.
CALL0001046,C000185,AG019,2026-04-07,Inbound Call,General,Cancellation,Neutral,592,0,1,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001047,C000288,AG035,2026-06-29,Inbound Call,Savings,Cancellation,Neutral,177,62,0,Resolved,4.3,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001048,C000721,AG016,2026-01-20,Outbound Call,Mobile Banking,Transaction Issue,Neutral,575,0,0,Follow-up,3.3,Saya ingin menanyakan status pengajuan saya.
CALL0001049,C000802,AG012,2026-03-12,Inbound Call,KTA,Transaction Issue,Neutral,512,156,0,Resolved,4.3,Saya ingin menanyakan status pengajuan saya.
CALL0001050,C000144,AG015,2026-03-05,Inbound Call,Mobile Banking,Fraud Report,Positive,119,33,0,Resolved,4.9,Saya tidak melakukan transaksi ini.
CALL0001051,C000610,AG008,2026-04-06,Inbound Call,KTA,Fraud Report,Positive,48,102,0,Unresolved,5.0,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001052,C000438,AG016,2026-08-25,Inbound Call,Mobile Banking,Information Request,Positive,607,125,0,Resolved,4.2,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001053,C000602,AG005,2026-03-21,Inbound Call,Debit Card,Fraud Report,Negative,388,12,1,Resolved,4.8,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001054,C001150,AG004,2026-02-20,Inbound Call,Savings,Cancellation,Neutral,189,69,1,Unresolved,3.1,Saya ingin menanyakan status pengajuan saya.
CALL0001055,C000092,AG029,2026-01-30,Inbound Call,Savings,Cancellation,Neutral,383,95,0,Resolved,4.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001056,C001194,AG004,2026-02-17,Inbound Call,KTA,Cancellation,Neutral,486,71,0,Follow-up,3.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001057,C000540,AG023,2026-02-01,Inbound Call,Debit Card,Product Inquiry,Negative,405,85,0,Follow-up,4.3,Saya kecewa karena transaksi saya bermasalah.
CALL0001058,C000926,AG032,2026-05-18,Inbound Call,Mobile Banking,Payment Issue,Positive,141,0,0,Follow-up,5.0,Saya puas dengan solusi yang diberikan.
CALL0001059,C000509,AG029,2026-04-11,Outbound Call,Savings,Information Request,Neutral,759,95,0,Unresolved,4.2,Saya ingin menanyakan status pengajuan saya.
CALL0001060,C000373,AG018,2026-04-30,Inbound Call,Credit Card,Complaint,Neutral,601,38,1,Resolved,3.3,Saya ingin menanyakan status pengajuan saya.
CALL0001061,C000924,AG008,2026-07-19,Outbound Call,Credit Card,Complaint,Neutral,360,84,1,Resolved,3.1,Saya ingin menanyakan status pengajuan saya.
CALL0001062,C000825,AG038,2026-05-20,Inbound Call,Credit Card,Payment Issue,Negative,367,116,0,Resolved,5.0,Saya kecewa karena transaksi saya bermasalah.
CALL0001063,C000173,AG034,2026-02-07,Inbound Call,Debit Card,Product Inquiry,Negative,485,102,0,Unresolved,4.4,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001064,C000846,AG025,2026-04-01,Inbound Call,Debit Card,Information Request,Negative,217,84,0,Resolved,4.4,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001065,C000903,AG004,2026-03-17,Inbound Call,Credit Card,Cancellation,Neutral,478,100,0,Unresolved,3.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001066,C000466,AG002,2026-07-18,Outbound Call,Credit Card,Transaction Issue,Positive,180,103,0,Resolved,4.3,Penjelasannya jelas dan saya sangat terbantu.
CALL0001067,C001110,AG013,2026-03-15,Inbound Call,Debit Card,Product Inquiry,Positive,407,147,0,Resolved,3.3,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001068,C000769,AG007,2026-02-03,Inbound Call,Savings,Information Request,Negative,210,63,1,Resolved,4.3,Saya kecewa karena transaksi saya bermasalah.
CALL0001069,C000401,AG035,2026-06-26,Inbound Call,KTA,Complaint,Negative,219,74,1,Resolved,3.2,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001070,C000013,AG009,2026-04-13,Inbound Call,Mobile Banking,Information Request,Negative,716,116,0,Resolved,3.8,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001071,C000810,AG012,2026-01-24,Outbound Call,KPR,Information Request,Neutral,431,38,0,Resolved,3.6,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001072,C000251,AG040,2026-06-15,Outbound Call,KPR,Fraud Report,Negative,457,0,0,Resolved,1.6,Ada transaksi kartu yang bukan saya lakukan.
CALL0001073,C000908,AG033,2026-02-20,Inbound Call,KTA,Complaint,Neutral,58,92,2,Resolved,3.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001074,C000630,AG009,2026-07-28,Outbound Call,General,Information Request,Negative,313,54,0,Follow-up,3.4,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001075,C000560,AG016,2026-07-19,Outbound Call,Debit Card,Fraud Report,Neutral,503,0,1,Resolved,3.9,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001076,C000197,AG021,2026-03-30,Inbound Call,KPR,Transaction Issue,Positive,455,93,0,Resolved,4.1,Saya puas dengan solusi yang diberikan.
CALL0001077,C000854,AG027,2026-05-14,Inbound Call,Savings,Product Inquiry,Positive,45,144,0,Resolved,5.0,Saya puas dengan solusi yang diberikan.
CALL0001078,C000199,AG038,2026-05-17,Inbound Call,General,Product Inquiry,Negative,457,0,0,Resolved,4.3,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001079,C000501,AG035,2026-06-06,Inbound Call,General,Payment Issue,Neutral,486,121,0,Resolved,4.3,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001080,C001003,AG040,2026-01-17,Outbound Call,Debit Card,Cancellation,Neutral,651,0,0,Resolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001081,C001104,AG002,2026-03-19,Inbound Call,Credit Card,Information Request,Neutral,302,43,1,Resolved,4.7,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001082,C001186,AG010,2026-02-10,Outbound Call,KPR,Product Inquiry,Neutral,45,166,1,Resolved,4.4,Saya ingin menanyakan status pengajuan saya.
CALL0001083,C001149,AG023,2026-06-17,Outbound Call,KPR,Product Inquiry,Negative,241,47,0,Resolved,4.3,Saya kecewa karena transaksi saya bermasalah.
CALL0001084,C000667,AG002,2026-01-17,Inbound Call,KPR,Product Inquiry,Positive,223,70,0,Unresolved,4.6,Saya puas dengan solusi yang diberikan.
CALL0001085,C000241,AG015,2026-05-05,Inbound Call,KPR,Cancellation,Positive,553,107,0,Resolved,2.2,Saya puas dengan solusi yang diberikan.
CALL0001086,C001007,AG007,2026-06-24,Outbound Call,KTA,Information Request,Negative,45,0,1,Resolved,5.0,Saya kecewa karena transaksi saya bermasalah.
CALL0001087,C000962,AG038,2026-08-16,Outbound Call,Savings,Transaction Issue,Neutral,339,69,1,Resolved,5.0,Saya ingin menanyakan status pengajuan saya.
CALL0001088,C001188,AG003,2026-03-11,Inbound Call,KTA,Cancellation,Positive,677,69,0,Follow-up,4.2,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001089,C000781,AG006,2026-01-02,Inbound Call,KTA,Payment Issue,Positive,421,167,0,Resolved,3.0,Penjelasannya jelas dan saya sangat terbantu.
CALL0001090,C000170,AG008,2026-06-23,Inbound Call,KPR,Complaint,Neutral,581,0,0,Unresolved,5.0,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001091,C000603,AG006,2026-01-01,Inbound Call,KPR,Fraud Report,Neutral,124,44,0,Unresolved,3.5,Saya tidak melakukan transaksi ini.
CALL0001092,C000538,AG023,2026-01-16,Inbound Call,General,Information Request,Positive,132,14,0,Follow-up,4.5,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001093,C001011,AG015,2026-08-26,Inbound Call,Mobile Banking,Information Request,Neutral,679,8,0,Unresolved,3.1,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001094,C000471,AG037,2026-07-27,Inbound Call,KPR,Complaint,Negative,438,127,0,Resolved,5.0,Saya kecewa karena transaksi saya bermasalah.
CALL0001095,C000394,AG011,2026-06-19,Inbound Call,Debit Card,Fraud Report,Negative,439,66,0,Follow-up,3.0,Saya tidak melakukan transaksi ini.
CALL0001096,C000096,AG022,2026-07-20,Inbound Call,Debit Card,Product Inquiry,Negative,219,34,0,Unresolved,4.1,Saya kecewa karena transaksi saya bermasalah.
CALL0001097,C001002,AG027,2026-01-19,Inbound Call,General,Fraud Report,Neutral,438,37,0,Resolved,2.5,Saya tidak melakukan transaksi ini.
CALL0001098,C000906,AG026,2026-01-22,Inbound Call,KPR,Transaction Issue,Neutral,214,34,0,Resolved,4.0,Saya ingin menanyakan status pengajuan saya.
CALL0001099,C000050,AG032,2026-03-14,Inbound Call,Mobile Banking,Cancellation,Negative,634,39,1,Follow-up,3.7,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001100,C000521,AG009,2026-01-06,Inbound Call,General,Product Inquiry,Negative,911,0,0,Resolved,4.9,Saya kecewa karena transaksi saya bermasalah.
CALL0001101,C000576,AG021,2026-08-02,Inbound Call,Debit Card,Payment Issue,Neutral,507,51,0,Unresolved,3.7,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001102,C000563,AG033,2026-01-14,Inbound Call,KPR,Transaction Issue,Neutral,306,45,0,Resolved,4.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001103,C001102,AG035,2026-05-11,Inbound Call,General,Information Request,Neutral,45,23,1,Unresolved,3.3,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001104,C000181,AG025,2026-07-24,Inbound Call,KTA,Fraud Report,Neutral,117,74,0,Resolved,3.8,Ada transaksi kartu yang bukan saya lakukan.
CALL0001105,C000368,AG027,2026-06-26,Inbound Call,Savings,Fraud Report,Neutral,700,78,0,Unresolved,3.9,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001106,C000217,AG035,2026-02-26,Inbound Call,Savings,Fraud Report,Positive,235,34,0,Resolved,4.4,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001107,C000293,AG025,2026-04-23,Inbound Call,Debit Card,Cancellation,Negative,353,57,0,Follow-up,4.3,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001108,C001088,AG038,2026-05-12,Inbound Call,Credit Card,Complaint,Neutral,538,184,0,Resolved,4.6,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001109,C001128,AG006,2026-07-04,Outbound Call,Savings,Fraud Report,Neutral,687,182,0,Resolved,4.3,Ada transaksi kartu yang bukan saya lakukan.
CALL0001110,C000054,AG014,2026-04-13,Outbound Call,Debit Card,Fraud Report,Neutral,384,7,1,Resolved,4.5,Saya tidak melakukan transaksi ini.
CALL0001111,C000758,AG005,2026-03-10,Inbound Call,Savings,Information Request,Negative,347,15,0,Resolved,3.4,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001112,C000280,AG004,2026-07-10,Inbound Call,KPR,Product Inquiry,Negative,433,7,2,Follow-up,4.3,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001113,C000231,AG019,2026-08-01,Inbound Call,Credit Card,Cancellation,Positive,307,123,1,Resolved,5.0,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001114,C000351,AG010,2026-04-28,Inbound Call,Savings,Fraud Report,Neutral,317,43,1,Resolved,2.8,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001115,C000234,AG017,2026-01-07,Inbound Call,Mobile Banking,Complaint,Neutral,494,78,0,Unresolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001116,C000588,AG018,2026-05-01,Inbound Call,Savings,Complaint,Negative,453,175,0,Resolved,4.6,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001117,C001194,AG025,2026-08-02,Inbound Call,General,Transaction Issue,Neutral,804,64,0,Resolved,5.0,Saya ingin menanyakan status pengajuan saya.
