Feedback_ID,Text,Topic,Channel,Sentiment,Clean_Text,Topic_Model,Topic_Score,Sentiment_Priority,Priority
FB01453,ATM sering tidak bisa digunakan,Loan,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01995,Saya tidak puas dengan pelayanan bank,ATM,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00095,Saya tidak puas dengan pelayanan bank,Loan,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00034,Aplikasi sulit digunakan dan sering logout,Savings,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01464,Proses transaksi berjalan lancar dan cepat,Mobile Banking,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01668,Aplikasi banking sering error saat saya gunakan,Transaction,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00449,Transaksi saya gagal dan saldo belum kembali,Mobile Banking,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00717,Bagaimana cara mengganti PIN kartu,Customer Service,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB01810,Customer service lambat merespons keluhan saya,Loan,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01518,Saya ingin mengetahui limit kartu kredit,Savings,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00001,Saya sangat puas dengan layanan bank ini,Mobile Banking,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01376,Saya ingin informasi tentang produk tabungan,Loan,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01102,Aplikasi mobile banking sangat mudah digunakan,Customer Service,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01109,Transaksi saya gagal dan saldo belum kembali,Customer Service,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01227,Transfer berhasil tanpa masalah,Transaction,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00083,Pelayanan customer service sangat cepat dan membantu,Savings,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB01289,Transaksi saya gagal dan saldo belum kembali,Mobile Banking,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00677,Bagaimana cara mengganti PIN kartu,Card,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB01921,Saya sangat puas dengan layanan bank ini,Customer Service,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01047,Transfer berhasil tanpa masalah,Loan,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00771,Proses pengajuan kredit terlalu lama,Mobile Banking,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01947,Transfer berhasil tanpa masalah,Mobile Banking,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01281,Saya sangat puas dengan layanan bank ini,ATM,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01581,Saya sangat puas dengan layanan bank ini,Savings,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01489,Transaksi saya gagal dan saldo belum kembali,Card,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00405,Saya suka fitur mobile banking yang lengkap,Savings,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01728,Aplikasi banking sering error saat saya gunakan,Savings,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB01299,Apa syarat pengajuan KPR,Loan,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01341,Saya sangat puas dengan layanan bank ini,Loan,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00105,Saya suka fitur mobile banking yang lengkap,ATM,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00689,Transaksi saya gagal dan saldo belum kembali,Customer Service,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01306,Petugas bank ramah dan profesional,Loan,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00827,Transfer berhasil tanpa masalah,Mobile Banking,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00063,Pelayanan customer service sangat cepat dan membantu,ATM,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00853,ATM sering tidak bisa digunakan,Savings,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01354,Aplikasi sulit digunakan dan sering logout,Customer Service,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB00224,Proses transaksi berjalan lancar dan cepat,ATM,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB00146,Petugas bank ramah dan profesional,Savings,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01089,Transaksi saya gagal dan saldo belum kembali,Loan,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00374,Aplikasi sulit digunakan dan sering logout,Customer Service,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01421,Saya sangat puas dengan layanan bank ini,ATM,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01143,Pelayanan customer service sangat cepat dan membantu,Transaction,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB01827,Transfer berhasil tanpa masalah,ATM,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01495,Saya tidak puas dengan pelayanan bank,Loan,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01602,Aplikasi mobile banking sangat mudah digunakan,Savings,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01271,Proses pengajuan kredit terlalu lama,Loan,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00010,Customer service lambat merespons keluhan saya,Customer Service,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00450,Customer service lambat merespons keluhan saya,Transaction,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00709,Transaksi saya gagal dan saldo belum kembali,Transaction,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00256,Saya ingin informasi tentang produk tabungan,Loan,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00883,Pelayanan customer service sangat cepat dan membantu,Mobile Banking,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00390,Customer service lambat merespons keluhan saya,Card,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00909,Transaksi saya gagal dan saldo belum kembali,Savings,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00925,Saya suka fitur mobile banking yang lengkap,Mobile Banking,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01704,Proses transaksi berjalan lancar dan cepat,Customer Service,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01233,ATM sering tidak bisa digunakan,Mobile Banking,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB00461,Saya sangat puas dengan layanan bank ini,Savings,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01270,Customer service lambat merespons keluhan saya,Customer Service,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01760,Saya ingin mengetahui jam operasional cabang,Customer Service,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01169,Transaksi saya gagal dan saldo belum kembali,ATM,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00959,Apa syarat pengajuan KPR,ATM,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB00502,Aplikasi mobile banking sangat mudah digunakan,Card,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB00740,Saya ingin mengetahui jam operasional cabang,Card,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01850,Customer service lambat merespons keluhan saya,Transaction,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00869,Transaksi saya gagal dan saldo belum kembali,Mobile Banking,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00732,Saya kecewa karena biaya administrasi terlalu tinggi,Loan,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00540,Saya ingin mengetahui jam operasional cabang,Mobile Banking,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01202,Aplikasi mobile banking sangat mudah digunakan,Card,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB00698,Saya ingin mengetahui limit kartu kredit,Card,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01393,ATM sering tidak bisa digunakan,ATM,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01377,Bagaimana cara mengganti PIN kartu,Card,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB01146,Petugas bank ramah dan profesional,Card,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01032,Saya kecewa karena biaya administrasi terlalu tinggi,Customer Service,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00373,ATM sering tidak bisa digunakan,Transaction,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB00668,Aplikasi banking sering error saat saya gunakan,Customer Service,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB01526,Petugas bank ramah dan profesional,ATM,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00358,Saya ingin mengetahui limit kartu kredit,Mobile Banking,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00968,Aplikasi banking sering error saat saya gunakan,Transaction,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00784,Proses transaksi berjalan lancar dan cepat,ATM,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB00736,Saya ingin informasi tentang produk tabungan,Mobile Banking,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01036,Saya ingin informasi tentang produk tabungan,ATM,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00971,Proses pengajuan kredit terlalu lama,Card,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01525,Saya suka fitur mobile banking yang lengkap,Savings,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01487,Transfer berhasil tanpa masalah,Customer Service,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01524,Proses transaksi berjalan lancar dan cepat,Card,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01491,Proses pengajuan kredit terlalu lama,ATM,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01643,Pelayanan customer service sangat cepat dan membantu,Card,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB01253,ATM sering tidak bisa digunakan,ATM,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01694,Aplikasi sulit digunakan dan sering logout,ATM,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01750,Customer service lambat merespons keluhan saya,ATM,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01237,Bagaimana cara mengganti PIN kartu,Card,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00886,Petugas bank ramah dan profesional,Loan,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00080,Saya ingin mengetahui jam operasional cabang,Customer Service,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01173,ATM sering tidak bisa digunakan,Loan,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB00815,Saya tidak puas dengan pelayanan bank,Customer Service,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01286,Petugas bank ramah dan profesional,Card,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00672,Saya kecewa karena biaya administrasi terlalu tinggi,ATM,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01532,Saya kecewa karena biaya administrasi terlalu tinggi,Savings,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00058,Saya ingin mengetahui limit kartu kredit,Transaction,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00134,Aplikasi sulit digunakan dan sering logout,Mobile Banking,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01141,Saya sangat puas dengan layanan bank ini,ATM,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00934,Aplikasi sulit digunakan dan sering logout,Customer Service,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01685,Saya suka fitur mobile banking yang lengkap,Card,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00824,Proses transaksi berjalan lancar dan cepat,Card,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01215,Saya tidak puas dengan pelayanan bank,Loan,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00505,Saya suka fitur mobile banking yang lengkap,Mobile Banking,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01775,Saya tidak puas dengan pelayanan bank,Loan,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00348,Aplikasi banking sering error saat saya gunakan,Card,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00387,Transfer berhasil tanpa masalah,Transaction,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01025,Saya suka fitur mobile banking yang lengkap,Customer Service,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00895,Saya tidak puas dengan pelayanan bank,Savings,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00829,Transaksi saya gagal dan saldo belum kembali,Customer Service,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
